""	"sample"	"ASV"	"relative_abundance"	"Coral.tag"	"Complete_sets"	"Proportion_TissueLost_Jan21"	"Proportion_TissueLost_End"	"Treatment"	"Site"	"Coral.species"	"Condition"	"Probiotic"	"Collection.month"	"Collection.year"	"sampled"	"Sequencing.Run"
"1870"	"BS2-2415-HD-A"	"Pseudoalteromonas_ASV1"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1871"	"BS2-2415-HD-A"	"Halodesulfovibrio_ASV1"	0.089595168	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1872"	"BS2-2415-HD-A"	"Pseudoalteromonas_ASV2"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1873"	"BS2-2415-HD-A"	"Renibacterium_ASV1"	0.025814338	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1874"	"BS2-2415-HD-A"	"Endozoicomonas_ASV2"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1875"	"BS2-2415-HD-A"	"Vibrio_ASV4"	0.155173654	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1876"	"BS2-2415-HD-A"	"Endozoicomonas_ASV3"	0.011217373	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1877"	"BS2-2415-HD-A"	"Nautella_ASV1"	0.004673905	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1878"	"BS2-2415-HD-A"	"Endozoicomonas_ASV1"	0.2306752	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1879"	"BS2-2415-HD-A"	"Thalassobius_ASV1"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1880"	"BS2-2415-HD-A"	"Photobacterium_ASV1"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1881"	"BS2-2415-HD-A"	"Roseibacillus_ASV1"	0.00381103	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1882"	"BS2-2415-HD-A"	"Vibrio_ASV3"	0.06263033	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1883"	"BS2-2415-HD-A"	"Halomonas_ASV1"	0.018767527	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1884"	"BS2-2415-HD-A"	"Halomonas_ASV2"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1885"	"BS2-2415-HD-A"	"Enhydrobacter_ASV1"	0.003954843	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1886"	"BS2-2415-HD-A"	"Ruegeria_ASV1"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1887"	"BS2-2415-HD-A"	"Psychrobium_ASV1"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1888"	"BS2-2415-HD-A"	"Other_n.716"	0.32480046	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1889"	"BS2-2415-HD-A"	"Vibrio_ASV1"	0	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1890"	"BS2-2415-HD-A"	"Vibrio_ASV2"	0.068886172	2415	"yes"	7.8	9.7	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1891"	"BS2-2415-HD-D"	"Vibrio_ASV4"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1892"	"BS2-2415-HD-D"	"Halomonas_ASV1"	0.023959269	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1893"	"BS2-2415-HD-D"	"Renibacterium_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1894"	"BS2-2415-HD-D"	"Vibrio_ASV1"	0.010841569	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1895"	"BS2-2415-HD-D"	"Ruegeria_ASV1"	0.005810123	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1896"	"BS2-2415-HD-D"	"Endozoicomonas_ASV2"	0.059748428	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1897"	"BS2-2415-HD-D"	"Thalassobius_ASV1"	0.141269841	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1898"	"BS2-2415-HD-D"	"Vibrio_ASV3"	0.004941599	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1899"	"BS2-2415-HD-D"	"Nautella_ASV1"	0.133273435	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1900"	"BS2-2415-HD-D"	"Halomonas_ASV2"	0.014914645	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1901"	"BS2-2415-HD-D"	"Roseibacillus_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1902"	"BS2-2415-HD-D"	"Vibrio_ASV2"	0.020125786	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1903"	"BS2-2415-HD-D"	"Endozoicomonas_ASV1"	0.001227913	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1904"	"BS2-2415-HD-D"	"Halodesulfovibrio_ASV1"	0.002036538	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1905"	"BS2-2415-HD-D"	"Endozoicomonas_ASV3"	0.022072477	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1906"	"BS2-2415-HD-D"	"Pseudoalteromonas_ASV1"	0.012878107	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1907"	"BS2-2415-HD-D"	"Other_n.716"	0.526175502	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1908"	"BS2-2415-HD-D"	"Pseudoalteromonas_ASV2"	0.018209045	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1909"	"BS2-2415-HD-D"	"Psychrobium_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1910"	"BS2-2415-HD-D"	"Photobacterium_ASV1"	0.002515723	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1911"	"BS2-2415-HD-D"	"Enhydrobacter_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1912"	"BS2-2415-HD-O"	"Photobacterium_ASV1"	0.005127312	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1913"	"BS2-2415-HD-O"	"Endozoicomonas_ASV2"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1914"	"BS2-2415-HD-O"	"Vibrio_ASV4"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1915"	"BS2-2415-HD-O"	"Halomonas_ASV1"	0.341016004	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1916"	"BS2-2415-HD-O"	"Pseudoalteromonas_ASV2"	0.124996889	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1917"	"BS2-2415-HD-O"	"Nautella_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1918"	"BS2-2415-HD-O"	"Vibrio_ASV2"	0.001592951	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1919"	"BS2-2415-HD-O"	"Roseibacillus_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1920"	"BS2-2415-HD-O"	"Other_n.716"	0.019463872	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1921"	"BS2-2415-HD-O"	"Renibacterium_ASV1"	0.00547577	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1922"	"BS2-2415-HD-O"	"Vibrio_ASV1"	0.002289867	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1923"	"BS2-2415-HD-O"	"Enhydrobacter_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1924"	"BS2-2415-HD-O"	"Endozoicomonas_ASV1"	0.003459691	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1925"	"BS2-2415-HD-O"	"Vibrio_ASV3"	0.001319163	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1926"	"BS2-2415-HD-O"	"Halomonas_ASV2"	0.041964308	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1927"	"BS2-2415-HD-O"	"Endozoicomonas_ASV3"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1928"	"BS2-2415-HD-O"	"Pseudoalteromonas_ASV1"	0.432088011	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1929"	"BS2-2415-HD-O"	"Thalassobius_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1930"	"BS2-2415-HD-O"	"Psychrobium_ASV1"	0.007466959	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1931"	"BS2-2415-HD-O"	"Ruegeria_ASV1"	0.013739204	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1932"	"BS2-2415-HD-O"	"Halodesulfovibrio_ASV1"	0	2415	"yes"	7.8	9.7	"probiotic bag"	"BS2"	"MCAV"	"HD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1933"	"BS2-2433-DD-A"	"Pseudoalteromonas_ASV1"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1934"	"BS2-2433-DD-A"	"Endozoicomonas_ASV1"	0.034699438	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1935"	"BS2-2433-DD-A"	"Endozoicomonas_ASV2"	0.002418951	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1936"	"BS2-2433-DD-A"	"Halodesulfovibrio_ASV1"	0.030334205	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1937"	"BS2-2433-DD-A"	"Renibacterium_ASV1"	0.003864761	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1938"	"BS2-2433-DD-A"	"Thalassobius_ASV1"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1939"	"BS2-2433-DD-A"	"Vibrio_ASV4"	0.075571373	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1940"	"BS2-2433-DD-A"	"Pseudoalteromonas_ASV2"	0.004059389	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1941"	"BS2-2433-DD-A"	"Enhydrobacter_ASV1"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1942"	"BS2-2433-DD-A"	"Vibrio_ASV3"	0.017182895	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1943"	"BS2-2433-DD-A"	"Halomonas_ASV2"	0.003197464	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1944"	"BS2-2433-DD-A"	"Photobacterium_ASV1"	0.000806317	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1945"	"BS2-2433-DD-A"	"Vibrio_ASV1"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1946"	"BS2-2433-DD-A"	"Endozoicomonas_ASV3"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1947"	"BS2-2433-DD-A"	"Psychrobium_ASV1"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1948"	"BS2-2433-DD-A"	"Vibrio_ASV2"	0.029861536	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1949"	"BS2-2433-DD-A"	"Other_n.716"	0.70647278	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1950"	"BS2-2433-DD-A"	"Nautella_ASV1"	0.012650837	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1951"	"BS2-2433-DD-A"	"Halomonas_ASV1"	0	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1952"	"BS2-2433-DD-A"	"Roseibacillus_ASV1"	0.019935495	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1953"	"BS2-2433-DD-A"	"Ruegeria_ASV1"	0.058944559	2433	"yes"	-1.8	25.8	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1954"	"BS2-2433-DD-D"	"Vibrio_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1955"	"BS2-2433-DD-D"	"Other_n.716"	0.912152166	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1956"	"BS2-2433-DD-D"	"Ruegeria_ASV1"	0.087847834	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1957"	"BS2-2433-DD-D"	"Pseudoalteromonas_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1958"	"BS2-2433-DD-D"	"Enhydrobacter_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1959"	"BS2-2433-DD-D"	"Photobacterium_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1960"	"BS2-2433-DD-D"	"Nautella_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1961"	"BS2-2433-DD-D"	"Halomonas_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1962"	"BS2-2433-DD-D"	"Halomonas_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1963"	"BS2-2433-DD-D"	"Roseibacillus_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1964"	"BS2-2433-DD-D"	"Halodesulfovibrio_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1965"	"BS2-2433-DD-D"	"Endozoicomonas_ASV3"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1966"	"BS2-2433-DD-D"	"Pseudoalteromonas_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1967"	"BS2-2433-DD-D"	"Renibacterium_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1968"	"BS2-2433-DD-D"	"Psychrobium_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1969"	"BS2-2433-DD-D"	"Endozoicomonas_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1970"	"BS2-2433-DD-D"	"Vibrio_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1971"	"BS2-2433-DD-D"	"Thalassobius_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1972"	"BS2-2433-DD-D"	"Endozoicomonas_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1973"	"BS2-2433-DD-D"	"Vibrio_ASV4"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1974"	"BS2-2433-DD-D"	"Vibrio_ASV3"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2408"
"1975"	"BS2-2433-DD-O"	"Endozoicomonas_ASV3"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1976"	"BS2-2433-DD-O"	"Roseibacillus_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1977"	"BS2-2433-DD-O"	"Thalassobius_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1978"	"BS2-2433-DD-O"	"Photobacterium_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1979"	"BS2-2433-DD-O"	"Vibrio_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1980"	"BS2-2433-DD-O"	"Enhydrobacter_ASV1"	0.007002027	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1981"	"BS2-2433-DD-O"	"Nautella_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1982"	"BS2-2433-DD-O"	"Vibrio_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1983"	"BS2-2433-DD-O"	"Halodesulfovibrio_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1984"	"BS2-2433-DD-O"	"Pseudoalteromonas_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1985"	"BS2-2433-DD-O"	"Endozoicomonas_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1986"	"BS2-2433-DD-O"	"Psychrobium_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1987"	"BS2-2433-DD-O"	"Endozoicomonas_ASV1"	0.001105583	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1988"	"BS2-2433-DD-O"	"Other_n.716"	0.890178736	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1989"	"BS2-2433-DD-O"	"Pseudoalteromonas_ASV2"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1990"	"BS2-2433-DD-O"	"Halomonas_ASV2"	0.004238069	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1991"	"BS2-2433-DD-O"	"Ruegeria_ASV1"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1992"	"BS2-2433-DD-O"	"Vibrio_ASV3"	0	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1993"	"BS2-2433-DD-O"	"Renibacterium_ASV1"	0.088999447	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1994"	"BS2-2433-DD-O"	"Halomonas_ASV1"	0.008476138	2433	"yes"	-1.8	25.8	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
